Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
teal-kimono,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,TEAL-KIMONO-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/teal_kimono_no3_white_frame_36x48_5dba6477-11ad-4be7-be09-4485324df222.png?v=1749669628,5,"teal-kimono Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/teal_kimono_no3_no_frame_53x72_64a25cfd-56d4-4feb-aff2-7b1d8b722c5e.png?v=1749669628,lb,,,
teal-kimono,,,,,,,,,53x72,,,Canvas Roll,,,,,TEAL-KIMONO-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/teal_kimono_no3_no_frame_36x48_2a43b685-7ee5-4790-b801-247a448f5446.png?v=1749669628,6,"teal-kimono Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
red-kimono,Red Kimono,"<p>Red Kimonofrom the Geometric Intersect collection presents a striking red geometric assembly that beautifully merges traditional kimono aesthetics with contemporary geometric design principles. This artwork captures the flowing grace and structural elegance of traditional Japanese garments while reimagining them through a modern geometric lens. The rich red palette evokes the ceremonial significance and cultural depth of traditional kimonos, while the geometric patterns create a bridge between ancient textile traditions and contemporary digital art. Each geometric element flows seamlessly into the next, creating a rhythm that mirrors the natural drape and movement of fabric, yet maintains the precision and clarity that characterizes modern geometric art.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Geometric Symmetry,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,RED-KIMONO-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_53x72_c03a3e63-54c4-41b2-86ba-1a92356de9dd.png?v=1749669630,1,"red-kimono Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Red Kimono 24x36 Gallery Wrapped Canvas,"Red Kimonofrom the Geometric Intersect collection presents a striking red geometric assembly that beautifully merges traditional kimono aesthetics with contemporary geometric design principles. This artwork captures the flowing grace and structural elegance of traditional Japanese garments while reimagining them through a modern geometric lens. The rich red palette evokes the ceremonial significance and cultural depth of traditional kimonos, while the geometric patterns create a bridge between ancient textile traditions and contemporary digital art. Each geometric element flows seamlessly into the next, creating a rhythm that mirrors the natural drape and movement of fabric, yet maintains the precision and clarity that characterizes modern geometric art.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_24x36_4fb1fca1-ffda-4d05-94e1-45c8d50ed485.png?v=1712264730,lb,,,active
red-kimono,,,,,,,,,24x36,,,Canvas Roll,,,,,RED-KIMONO-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_36x48_ef24a92e-52db-4bb7-b1be-b02948777098.png?v=1749669630,2,"red-kimono Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_24x36_4fb1fca1-ffda-4d05-94e1-45c8d50ed485.png?v=1712264730,lb,,,
red-kimono,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,RED-KIMONO-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_24x36_4fb1fca1-ffda-4d05-94e1-45c8d50ed485.png?v=1712264730,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_36x48_ef24a92e-52db-4bb7-b1be-b02948777098.png?v=1749669630,lb,,,
red-kimono,,,,,,,,,36x48,,,Canvas Roll,,,,,RED-KIMONO-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
red-kimono,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,RED-KIMONO-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/red_kimono_no1_canvas_no_frame_53x72_c03a3e63-54c4-41b2-86ba-1a92356de9dd.png?v=1749669630,lb,,,
red-kimono,,,,,,,,,53x72,,,Canvas Roll,,,,,RED-KIMONO-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
royal-kimono,Royal Kimono,"<p>Royal Kimonofrom the Geometric Symmetry collection presents a commanding interplay of geometric forms bathed in a dominant blue palette, intertwined with accents of vibrant pink. The artwork is composed of layered parallelograms and triangles, converging to create a mirror-like symmetry that is evocative of the elegance and stature of a kimono. This piece marries the tranquility of cool blues with the energy of pink, offering a visual experience that is both balanced and dynamic. ""Royal Kimono"" exemplifies the beauty of symmetry in abstract design, portraying a modern interpretation of traditional garment folds in a geometric abstraction.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Geometric Symmetry,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,ROYAL-KIMONO-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/royal-kimono-no1_canvas_no_frame_53x72_ba742bdf-85dc-4f53-b312-125c4b7fa57a.png?v=1749669633,1,"royal-kimono Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Royal Kimono 24x36 Gallery Wrapped Canvas,"Royal Kimonofrom the Geometric Symmetry collection presents a commanding interplay of geometric forms bathed in a dominant blue palette, intertwined with accents of vibrant pink. The artwork is composed of layered parallelograms and triangles, converging to create a mirror-like symmetry that is evocative of the elegance and stature of a kimono. This piece marries the tranquility of cool blues with the energy of pink, offering a visual experience that is both balanced and dynamic. ""Royal Kimono"" exemplifies the beauty of symmetry in abstract design, portraying a modern interpretation of traditional garment folds in a geometric abstraction.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_black_frame_24x36_c13819ea-ccd9-453d-a274-5212325d7f9d.png?v=1749669633,lb,,,active
royal-kimono,,,,,,,,,24x36,,,Canvas Roll,,,,,ROYAL-KIMONO-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_no_frame_36x48_e85ed945-badc-4c88-8549-080f1db23035.png?v=1749669633,2,"royal-kimono Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_black_frame_24x36_c13819ea-ccd9-453d-a274-5212325d7f9d.png?v=1749669633,lb,,,
royal-kimono,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,ROYAL-KIMONO-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_black_frame_24x36_c13819ea-ccd9-453d-a274-5212325d7f9d.png?v=1749669633,3,"royal-kimono Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_no_frame_36x48_e85ed945-badc-4c88-8549-080f1db23035.png?v=1749669633,lb,,,
royal-kimono,,,,,,,,,36x48,,,Canvas Roll,,,,,ROYAL-KIMONO-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Royal-Kimono-no1_canvas_no_frame_36x48_e85ed945-badc-4c88-8549-080f1db23035.png?v=1749669633,lb,,,
royal-kimono,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,ROYAL-KIMONO-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/royal-kimono-no1_canvas_no_frame_53x72_ba742bdf-85dc-4f53-b312-125c4b7fa57a.png?v=1749669633,lb,,,
royal-kimono,,,,,,,,,53x72,,,Canvas Roll,,,,,ROYAL-KIMONO-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/royal-kimono-no1_canvas_no_frame_53x72_ba742bdf-85dc-4f53-b312-125c4b7fa57a.png?v=1749669633,lb,,,
monochrome-kimono,Monochrome Kimono,"<p>""Monochrome Kimono"" stands as a masterful exploration of geometric abstraction, where stark contrasts and precise architectural forms coalesce into a contemporary interpretation of traditional Japanese aesthetics. The artist's sophisticated manipulation of positive and negative space centers on a commanding hexagonal motif, from which radiating trapezoids and planes suggest the elegant folds of a kimono rendered in modernist vocabulary. This museum-quality limited edition piece demonstrates exceptional technical precision through its nuanced grayscale transitions and distinctive textural qualities, achieving a remarkable balance between Constructivist rigidity and Eastern fluidity. The work's careful consideration of form and void, executed through contemporary production techniques on premium substrate, creates a compelling dialogue between traditional craftsmanship and modern artistic expression.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Geometric Symmetry,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,MONOCHROME-KIMONO-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_black_frame_53x72_8fe9d3b9-a91a-4bb5-bc4a-30124633ece2.png?v=1749669634,1,"monochrome-kimono Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Monochrome Kimono 24x36 Gallery Wrapped Canvas,"""Monochrome Kimono"" stands as a masterful exploration of geometric abstraction, where stark contrasts and precise architectural forms coalesce into a contemporary interpretation of traditional Japanese aesthetics. The artist's sophisticated manipulation of positive and negative space centers on a commanding hexagonal motif, from which radiating trapezoids and planes suggest the elegant folds of a kimono rendered in modernist vocabulary. This museum-quality limited edition piece demonstrates exceptional technical precision through its nuanced grayscale transitions and distinctive textural qualities, achieving a remarkable balance between Constructivist rigidity and Eastern fluidity. The work's careful consideration of form and void, executed through contemporary production techniques on premium substrate, creates a compelling dialogue between traditional craftsmanship and modern artistic expression.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_24x36_6bb71a89-7218-48e0-877c-f5720995a97b.png?v=1749665867,lb,,,active
monochrome-kimono,,,,,,,,,24x36,,,Canvas Roll,,,,,MONOCHROME-KIMONO-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_white_frame_53x72_9646551a-346f-42b0-b06c-414b294c080b.png?v=1749669635,2,"monochrome-kimono Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_24x36_6bb71a89-7218-48e0-877c-f5720995a97b.png?v=1749665867,lb,,,
monochrome-kimono,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,MONOCHROME-KIMONO-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_53x72_1486f146-cd80-4290-afe1-aac5810cd7a8.png?v=1749669635,3,"monochrome-kimono Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_36x48_f21b8f04-bcfb-4465-ae8e-a443bd5f06f9.png?v=1749669635,lb,,,
monochrome-kimono,,,,,,,,,36x48,,,Canvas Roll,,,,,MONOCHROME-KIMONO-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_black_frame_36x48_02fc822b-ba16-40f8-ba3b-da1b1910f192.png?v=1749669635,4,"monochrome-kimono Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_36x48_f21b8f04-bcfb-4465-ae8e-a443bd5f06f9.png?v=1749669635,lb,,,
monochrome-kimono,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,MONOCHROME-KIMONO-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_white_frame_36x48_91853813-1428-4611-86d2-adf55201e9d2.png?v=1749669635,5,"monochrome-kimono Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_53x72_1486f146-cd80-4290-afe1-aac5810cd7a8.png?v=1749669635,lb,,,
monochrome-kimono,,,,,,,,,53x72,,,Canvas Roll,,,,,MONOCHROME-KIMONO-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_36x48_f21b8f04-bcfb-4465-ae8e-a443bd5f06f9.png?v=1749669635,6,"monochrome-kimono Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_53x72_1486f146-cd80-4290-afe1-aac5810cd7a8.png?v=1749669635,lb,,,
monochrome-kimono,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/monochrome_kimono_no1_no_frame_24x36_6bb71a89-7218-48e0-877c-f5720995a97b.png?v=1749665867,7,,,,,,,,,,,,,,,,,,,,,,,,
noir-weave,Noir Weave,"<p>""Noir Weave,"" a distinguished limited edition piece from the Vivid Layers collection, masterfully orchestrates a sophisticated interplay of geometric abstraction and textural depth. The artist's virtuosic command of the grayscale spectrum manifests in a complex architectural composition where intersecting planes of light and shadow create a mesmerizing sense of dimensional movement. Translucent layers overlap with precise angular forms, evoking both the mathematical rigor of Constructivism and the emotional resonance of Abstract Expressionism. The work's distinctive woven surface texture introduces an organic quality that beautifully counterpoints its geometric precision, while the careful manipulation of transparency and opacity generates a compelling visual narrative that unfolds across multiple spatial planes.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Vivid Layers,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,1,"noir-weave Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Noir Weave 24x36 Gallery Wrapped Canvas,"""Noir Weave,"" a distinguished limited edition piece from the Vivid Layers collection, masterfully orchestrates a sophisticated interplay of geometric abstraction and textural depth. The artist's virtuosic command of the grayscale spectrum manifests in a complex architectural composition where intersecting planes of light and shadow create a mesmerizing sense of dimensional movement. Translucent layers overlap with precise angular forms, evoking both the mathematical rigor of Constructivism and the emotional resonance of Abstract Expressionism. The work's distinctive woven surface texture introduces an organic quality that beautifully counterpoints its geometric precision, while the careful manipulation of transparency and opacity generates a compelling visual narrative that unfolds across multiple spatial planes.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,lb,,,active
noir-weave,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,2,"noir-weave Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,lb,,,
noir-weave,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,lb,,,
structured-noir-no2,Structured Noir no2,"<p>From the acclaimed Geometric Intersect collection, ""Structured Noir no2"" stands as a masterful exploration of contemporary geometric abstraction, where architectural precision meets artistic sophistication. This museum-quality limited edition piece orchestrates a compelling dialogue between intersecting angular forms, rendered in a refined palette of deep blacks, pristine whites, and meticulously calibrated grey gradients. The artist's virtuosic command of spatial relationships manifests in overlapping planes that suggest three-dimensional depth, while subtle textural elements evoke the tactile qualities of fine art papers, softening the stark geometrical composition. Drawing inspiration from Constructivist and Bauhaus principles, the work achieves a remarkable balance between mathematical precision and organic sensibility, particularly evident in the strategic placement of a commanding vertical white element that anchors the dynamic diagonal flow.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Structured,FALSE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,STRUCTURED-NOIR-NO2-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-53x72_1a6baa16-65d8-472c-b3af-15daa59eba6d.png?v=1749669639,1,"structured-noir-no2 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Structured Noir no2 24x36 Gallery Wrapped Canvas,"From the acclaimed Geometric Intersect collection, ""Structured Noir no2"" stands as a masterful exploration of contemporary geometric abstraction, where architectural precision meets artistic sophistication. This museum-quality limited edition piece orchestrates a compelling dialogue between intersecting angular forms, rendered in a refined palette of deep blacks, pristine whites, and meticulously calibrated grey gradients. The artist's virtuosic command of spatial relationships manifests in overlapping planes that suggest three-dimensional depth, while subtle textural elements evoke the tactile qualities of fine art papers, softening the stark geometrical composition. Drawing inspiration from Constructivist and Bauhaus principles, the work achieves a remarkable balance between mathematical precision and organic sensibility, particularly evident in the strategic placement of a commanding vertical white element that anchors the dynamic diagonal flow.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-24x36.png?v=1712241920,lb,,,draft
structured-noir-no2,,,,,,,,,24x36,,,Canvas Roll,,,,,STRUCTURED-NOIR-NO2-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-36x48_8c1f50f6-737e-465e-9a81-3210751a8583.png?v=1749669639,2,"structured-noir-no2 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-24x36.png?v=1712241920,lb,,,
structured-noir-no2,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,STRUCTURED-NOIR-NO2-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-24x36.png?v=1712241920,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-36x48_8c1f50f6-737e-465e-9a81-3210751a8583.png?v=1749669639,lb,,,
structured-noir-no2,,,,,,,,,36x48,,,Canvas Roll,,,,,STRUCTURED-NOIR-NO2-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-36x48_8c1f50f6-737e-465e-9a81-3210751a8583.png?v=1749669639,lb,,,
structured-noir-no2,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,STRUCTURED-NOIR-NO2-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-53x72_1a6baa16-65d8-472c-b3af-15daa59eba6d.png?v=1749669639,lb,,,
structured-noir-no2,,,,,,,,,53x72,,,Canvas Roll,,,,,STRUCTURED-NOIR-NO2-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no2_no_frame-53x72_1a6baa16-65d8-472c-b3af-15daa59eba6d.png?v=1749669639,lb,,,
structured-noir-no1,Structured Noir no1,"<p>""Structured Noir no1,"" a distinguished piece from the Geometric Intersect collection, masterfully exemplifies the sophisticated intersection of Constructivist principles and contemporary minimalist aesthetics. The artist's virtuosic command of monochromatic expression manifests in a composition where precisely calibrated geometric forms create a compelling interplay of light and shadow. Through masterful layering techniques, intersecting angular elements simultaneously recede and project, establishing a dynamic spatial dialogue within the picture plane. The work's architectural sensibility is enhanced by a subtle textural quality that adds tactile sophistication to the stark contrast between pure whites and deep blacks. This museum-quality limited edition piece demonstrates exceptional technical precision while maintaining an intellectual rigor that speaks to collectors of contemporary geometric abstraction.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Geometric Intersect,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,STRUCTURED-NOIR-NO1-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-53x72_7a549413-9f09-42c8-ba90-679f78fdcd7f.png?v=1749929906,1,"structured-noir-no1 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Structured Noir no1 24x36 Gallery Wrapped Canvas,"""Structured Noir no1,"" a distinguished piece from the Geometric Intersect collection, masterfully exemplifies the sophisticated intersection of Constructivist principles and contemporary minimalist aesthetics. The artist's virtuosic command of monochromatic expression manifests in a composition where precisely calibrated geometric forms create a compelling interplay of light and shadow. Through masterful layering techniques, intersecting angular elements simultaneously recede and project, establishing a dynamic spatial dialogue within the picture plane. The work's architectural sensibility is enhanced by a subtle textural quality that adds tactile sophistication to the stark contrast between pure whites and deep blacks. This museum-quality limited edition piece demonstrates exceptional technical precision while maintaining an intellectual rigor that speaks to collectors of contemporary geometric abstraction.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-24x36.png?v=1749929906,lb,,,active
structured-noir-no1,,,,,,,,,24x36,,,Canvas Roll,,,,,STRUCTURED-NOIR-NO1-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_white_frame-36x48_f8d34bfb-b8e4-485b-a9c3-69481acfcea3.png?v=1749929906,2,"structured-noir-no1 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/structured_noir_no1_no_frame-24x36.png?v=1749929906,lb,,,
