Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
noir-mosaic-no2,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,2,"noir-mosaic-no2 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no2-no_frame_53x72_cb9d7c79-66e3-4ee7-b60f-2c0b8d2fd6b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO2-GALLERY-WRAPPED-CANVAS-36X48,0.0,shopify,deny,manual,315.94,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-36X48,0.0,shopify,deny,manual,237.18,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/HomeSceneLivingRoom_Artworks-BlackMosaic-002.png?v=1750710263,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,24x36,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO2-GALLERY-WRAPPED-CANVAS-24X36,0.0,shopify,deny,manual,204.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/BlackMosaic-no2-2500x3750.png?v=1750710307,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,lb,,,
noir-mosaic-no2,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-24X36,0.0,shopify,deny,manual,153.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir_Mosaic_no2a.png?v=1750855604,6,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,lb,,,
noir-mosaic-no2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir_Mosaic_no2b.png?v=1750855604,7,"",,,,,,,,,,,,,,,,,,,,,,,
noir-mosaic-no3,Noir Mosaic no3,"<p>""Noir Mosaic no3"" stands as a masterful exploration of contemporary geometric abstraction, where precision meets artistic sophistication in a carefully orchestrated composition of overlapping forms. The artist's virtuosic manipulation of transparency and opacity creates a compelling dialogue between light and shadow, with rectangular and triangular elements arranged in an asymmetrical yet perfectly balanced configuration. This museum-quality limited edition piece demonstrates exceptional technical control, presenting a digital homage to classical mosaic traditions while firmly establishing itself in the contemporary art landscape. The monochromatic palette, ranging from stark black to subtle gradients of gray, achieves a remarkable depth through layered geometries that suggest both architectural space and pure abstract form.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,true,Size,53x72,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-53X72,0.0,shopify,deny,manual,550.92,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_53x72_935edac9-47d2-43a3-8cfb-fdfbda9d21cb.png?v=1749669683,1,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",false,Noir Mosaic no3 24x36 Gallery Wrapped Canvas,"""Noir Mosaic no3"" stands as a masterful exploration of contemporary geometric abstraction, where precision meets artistic sophistication in a carefully orchestrated composition of overlapping forms. The artist's virtuosic manipulation of transparency and opacity creates a compelling dialogue between light and shadow, with rectangular and triangular elements arranged in an asymmetrical yet perfectly balanced configuration. This museum-quality limited edition piece demonstrates exceptional technical control, presenting a digital homage to classical mosaic traditions while firmly establishing itself in the contemporary art landscape. The monochromatic palette, ranging from stark black to subtle gradients of gray, achieves a remarkable depth through layered geometries that suggest both architectural space and pure abstract form.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,black,gallery-wrapped; canvas,art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_53x72_935edac9-47d2-43a3-8cfb-fdfbda9d21cb.png?v=1749669683,lb,,,active
noir-mosaic-no3,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_36x48_12b85b7b-3b50-47d5-aea1-fe1b1fb551c3.png?v=1749669683,2,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_53x72_935edac9-47d2-43a3-8cfb-fdfbda9d21cb.png?v=1749669683,lb,,,
noir-mosaic-no3,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-36X48,0.0,shopify,deny,manual,315.94,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_24x36_b903e4a9-e9ac-4780-8e99-fff655b45d42.png?v=1712187097,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_36x48_12b85b7b-3b50-47d5-aea1-fe1b1fb551c3.png?v=1749669683,lb,,,
noir-mosaic-no3,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-36X48,0.0,shopify,deny,manual,237.18,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/HomeSceneLivingRoom_Artworks-BlackMosaic-001.png?v=1750709840,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_36x48_12b85b7b-3b50-47d5-aea1-fe1b1fb551c3.png?v=1749669683,lb,,,
noir-mosaic-no3,,,,,,,,,24x36,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-24X36,0.0,shopify,deny,manual,204.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Black_Mosaic-no3b-2500x3750.png?v=1750709840,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_24x36_b903e4a9-e9ac-4780-8e99-fff655b45d42.png?v=1712187097,lb,,,
noir-mosaic-no3,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-24X36,0.0,shopify,deny,manual,153.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-BlackMosaic-001.png?v=1750709836,6,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_24x36_b903e4a9-e9ac-4780-8e99-fff655b45d42.png?v=1712187097,lb,,,
noir-mosaic-no3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-BlackMosaic-002.png?v=1750709836,7,"",,,,,,,,,,,,,,,,,,,,,,,
noir-shade,Noir Shade,"<p>Noir Shade by the artist from the Shape Emergence collection. The artwork is a visually stimulating composition that belongs to the ""Shape Emergence"" collection by the artist. The medium is ink pigment printed on canvas, a method known for its durability and vibrant color output, ensuring that the intricate details and color transitions are beautifully rendered and preserved. The piece is predominantly characterized by its bold geometric shapes and stark contrasts. At first glance, it evokes the aesthetics of architectural design, with its structured lines and forms suggesting the meticulous blueprints of urban planning. The interplay of black and white forms creates a striking monochromatic palette, which is simultaneously timeless and modern. Shades of gray gradient serve as a bridge between the extremes of black and white, softening the transitions and adding depth to the image.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Shape Emergence,true,Size,53x72,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-53X72,0.0,shopify,deny,manual,550.92,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_53x72_4eaf8348-a4ed-43d3-ac2b-42e66fd719a7.png?v=1749669599,1,"noir-shade Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",false,Noir Shade 24x36 Gallery Wrapped Canvas,"Noir Shadebythe artistfrom the Shape Emergence collection. The artwork is a visually stimulating composition that belongs to the ""Shape Emergence"" collection by the artist. The medium is ink pigment printed on canvas, a method known for its durability and vibrant color output, ensuring that the intricate details and color transitions are beautifully rendered and preserved. The piece is predominantly characterized by its bold geometric shapes and stark contrasts. At first glance, it evokes the aesthetics of architectural design, with its structured lines and forms suggesting the meticulous blueprints of urban planning. The interplay of black and white forms creates a striking monochromatic palette, which is simultaneously timeless and modern. Shades of gray gradient serve as a bridge between the extremes of black and white, softening the transitions and adding depth to the image.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,gray; black; white; geometric,unframed; gallery-wrapped; canvas,art; modern; abstract-art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_53x72_4eaf8348-a4ed-43d3-ac2b-42e66fd719a7.png?v=1749669599,lb,,,active
noir-shade,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_36x48_a0070d6c-a40a-4633-ac10-fa97993a0bf0.png?v=1749669599,2,"noir-shade Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_53x72_4eaf8348-a4ed-43d3-ac2b-42e66fd719a7.png?v=1749669599,lb,,,
noir-shade,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-36X48,0.0,shopify,deny,manual,315.94,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_24x36_214cb9b8-f699-4670-b8c9-9edeb0931103.png?v=1712255857,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_36x48_a0070d6c-a40a-4633-ac10-fa97993a0bf0.png?v=1749669599,lb,,,
noir-shade,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-36X48,0.0,shopify,deny,manual,237.18,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/HomeSceneLivingRoom_Artworks-Noir-Shade-01.png?v=1750853435,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_36x48_a0070d6c-a40a-4633-ac10-fa97993a0bf0.png?v=1749669599,lb,,,
noir-shade,,,,,,,,,24x36,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-SHADE-GALLERY-WRAPPED-CANVAS-24X36,0.0,shopify,deny,manual,204.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/SharpEmergence_BW_002.png?v=1750853435,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_24x36_214cb9b8-f699-4670-b8c9-9edeb0931103.png?v=1712255857,lb,,,
noir-shade,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-SHADE-CANVAS-ROLL-24X36,0.0,shopify,deny,manual,153.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir-Shade-01b.png?v=1750795888,6,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/textured_noir-no1_no_frame_24x36_214cb9b8-f699-4670-b8c9-9edeb0931103.png?v=1712255857,lb,,,
noir-shade,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir-Shade-01a.png?v=1750795888,7,"",,,,,,,,,,,,,,,,,,,,,,,
noir-weave,Noir Weave,"<p>""Noir Weave,"" a distinguished limited edition piece from the Vivid Layers collection, masterfully orchestrates a sophisticated interplay of geometric abstraction and textural depth. The artist's virtuosic command of the grayscale spectrum manifests in a complex architectural composition where intersecting planes of light and shadow create a mesmerizing sense of dimensional movement. Translucent layers overlap with precise angular forms, evoking both the mathematical rigor of Constructivism and the emotional resonance of Abstract Expressionism. The work's distinctive woven surface texture introduces an organic quality that beautifully counterpoints its geometric precision, while the careful manipulation of transparency and opacity generates a compelling visual narrative that unfolds across multiple spatial planes.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,"Vivid Layers, Vivid Weave",true,Size,53x72,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-53X72,0.0,shopify,deny,manual,550.92,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,1,"noir-weave Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",false,Noir Weave 24x36 Gallery Wrapped Canvas,"""Noir Weave,"" a distinguished limited edition piece from the Vivid Layers collection, masterfully orchestrates a sophisticated interplay of geometric abstraction and textural depth. The artist's virtuosic command of the grayscale spectrum manifests in a complex architectural composition where intersecting planes of light and shadow create a mesmerizing sense of dimensional movement. Translucent layers overlap with precise angular forms, evoking both the mathematical rigor of Constructivism and the emotional resonance of Abstract Expressionism. The work's distinctive woven surface texture introduces an organic quality that beautifully counterpoints its geometric precision, while the careful manipulation of transparency and opacity generates a compelling visual narrative that unfolds across multiple spatial planes.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,gray; silver; white; black; geometric,unframed; gallery-wrapped; canvas,art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,lb,,,active
noir-weave,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,2,"noir-weave Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-53x72_029aa2a7-e42b-4034-be97-d1894d9300b1.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-36X48,0.0,shopify,deny,manual,315.94,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-36X48,0.0,shopify,deny,manual,237.18,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/HomeSceneLivingRoom_Artworks-Noir_Weave_003.png?v=1750726674,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-36x48_e59e16d4-7683-4675-a716-c0eceea2aeb6.png?v=1749669637,lb,,,
noir-weave,,,,,,,,,24x36,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-WEAVE-GALLERY-WRAPPED-CANVAS-24X36,0.0,shopify,deny,manual,204.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/geometric_intersection-no3_8a5d391e-55b0-4db5-86e1-c894ca7e2995.png?v=1750855989,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,lb,,,
noir-weave,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-WEAVE-CANVAS-ROLL-24X36,0.0,shopify,deny,manual,153.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir_Weave-03a.png?v=1750855989,6,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_weave_no_frame-24x36.png?v=1712878977,lb,,,
noir-weave,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-Noir_Weave-03b.png?v=1750855989,7,"",,,,,,,,,,,,,,,,,,,,,,,
olive-weave,Olive Weave,"<p>""Olive Weave,"" a distinguished piece from the Vivid Layers collection, masterfully orchestrates geometric abstraction through an sophisticated interplay of translucent planes and carefully calibrated color harmonies. The artist's command of spatial dynamics manifests in overlapping parallelograms and angular forms, creating a compelling dimensional depth that both challenges and rewards sustained contemplation. The refined palette of olive greens, slate grays, and deep purples, accented with cool teals, demonstrates an exceptional sensitivity to color relationships, while the strategic incorporation of negative space lends the composition its sophisticated breathing room. This museum-quality limited edition achieves a remarkable synthesis between digital precision and organic texture, with the canvas substrate introducing a tactile quality that enriches the geometric abstraction.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Vivid Layers,true,Size,53x72,,Print Type,Gallery Wrapped Stretched Canvas,,,,,OLIVE-WEAVE-GALLERY-WRAPPED-CANVAS-53X72,0.0,shopify,deny,manual,550.92,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid-geometric_intersection-no14-NOFrame-48x72_6e241c60-6d55-45ab-9b0b-b5f542f5a206.png?v=1749669659,1,"olive-weave Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",false,Olive Weave 24x36 Gallery Wrapped Canvas,"""Olive Weave,"" a distinguished piece from the Vivid Layers collection, masterfully orchestrates geometric abstraction through an sophisticated interplay of translucent planes and carefully calibrated color harmonies. The artist's command of spatial dynamics manifests in overlapping parallelograms and angular forms, creating a compelling dimensional depth that both challenges and rewards sustained contemplation. The refined palette of olive greens, slate grays, and deep purples, accented with cool teals, demonstrates an exceptional sensitivity to color relationships, while the strategic incorporation of negative space lends the composition its sophisticated breathing room. This museum-quality limited edition achieves a remarkable synthesis between digital precision and organic texture, with the canvas substrate introducing a tactile quality that enriches the geometric abstraction.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,geometric,gallery-wrapped; canvas; unframed,art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid-geometric_intersection-no14-NOFrame-48x72_6e241c60-6d55-45ab-9b0b-b5f542f5a206.png?v=1749669659,lb,,,active
olive-weave,,,,,,,,,53x72,,,Canvas Roll,,,,,OLIVE-WEAVE-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-36x48_c51abdc4-a578-445f-856c-0ff52d5d6ebe.png?v=1749669659,2,"olive-weave Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid-geometric_intersection-no14-NOFrame-48x72_6e241c60-6d55-45ab-9b0b-b5f542f5a206.png?v=1749669659,lb,,,
olive-weave,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,OLIVE-WEAVE-GALLERY-WRAPPED-CANVAS-36X48,0.0,shopify,deny,manual,315.94,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-24x36.png?v=1712234736,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-36x48_c51abdc4-a578-445f-856c-0ff52d5d6ebe.png?v=1749669659,lb,,,
olive-weave,,,,,,,,,36x48,,,Canvas Roll,,,,,OLIVE-WEAVE-CANVAS-ROLL-36X48,0.0,shopify,deny,manual,237.18,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/HomeSceneLivingRoom_One_48x72_VividGeoInter-no14_Artworks.png?v=1706390767,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-36x48_c51abdc4-a578-445f-856c-0ff52d5d6ebe.png?v=1749669659,lb,,,
olive-weave,,,,,,,,,24x36,,,Gallery Wrapped Stretched Canvas,,,,,OLIVE-WEAVE-GALLERY-WRAPPED-CANVAS-24X36,0.0,shopify,deny,manual,204.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid-geometric_intersection-no14.jpg?v=1750714502,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-24x36.png?v=1712234736,lb,,,
olive-weave,,,,,,,,,24x36,,,Canvas Roll,,,,,OLIVE-WEAVE-CANVAS-ROLL-24X36,0.0,shopify,deny,manual,153.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-VividLayer-001.png?v=1750714830,6,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/olive_weave_no2_no_frame-24x36.png?v=1712234736,lb,,,
olive-weave,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Rolled-Canvas-Mockup-VividLayer-001a.png?v=1750714830,7,"",,,,,,,,,,,,,,,,,,,,,,,
parallelogram-illusion-no1,Parallelogram Illusion no1,"<p>From the celebrated Geometric Intersect collection, ""Parallelogram Illusion no1"" stands as a masterful exploration of perceptual art through sophisticated geometric abstraction. The artist orchestrates a mesmerizing interplay of transparent parallelograms and triangular forms, creating a dynamic composition that seems to pulse with dimensional energy. Deep purples and vibrant magentas cascade into rich burgundies, while strategic touches of forest green and amber provide counterpoint to the composition's rhythmic flow. The work's technical virtuosity is evident in its precise manipulation of overlapping transparencies, creating secondary chromatic harmonies that recall Josef Albers' influential studies in color theory. Printed on museum-grade textured medium, the piece marries digital precision with organic materiality, achieving a contemporary aesthetic that remains warmly inviting.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Vivid Geometric,true,Size,53x72,,Print Type,Gallery Wrapped Stretched Canvas,,,,,PARALLELOGRAM-ILLUSION-NO1-GALLERY-WRAPPED-CANVAS-53X72,0.0,shopify,deny,manual,550.92,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/parallelogram_illusion_no1_no_frame-53x72_8d6bd394-456d-4a97-b54b-3a0796f821d8.png?v=1750716637,1,"parallelogram-illusion-no1 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",false,Parallelogram Illusion no1 24x36 Gallery Wrapped Canvas,"From the celebrated Geometric Intersect collection, ""Parallelogram Illusion no1"" stands as a masterful exploration of perceptual art through sophisticated geometric abstraction. The artist orchestrates a mesmerizing interplay of transparent parallelograms and triangular forms, creating a dynamic composition that seems to pulse with dimensional energy. Deep purples and vibrant magentas cascade into rich burgundies, while strategic touches of forest green and amber provide counterpoint to the composition's rhythmic flow. The work's technical virtuosity is evident in its precise manipulation of overlapping transparencies, creating secondary chromatic harmonies that recall Josef Albers' influential studies in color theory. Printed on museum-grade textured medium, the piece marries digital precision with organic materiality, achieving a contemporary aesthetic that remains warmly inviting.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,purple; navy; orange; black; geometric,unframed; gallery-wrapped; canvas,abstract-art; art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/parallelogram_illusion_no1_no_frame-53x72_8d6bd394-456d-4a97-b54b-3a0796f821d8.png?v=1750716637,lb,,,active
parallelogram-illusion-no1,,,,,,,,,53x72,,,Canvas Roll,,,,,PARALLELOGRAM-ILLUSION-NO1-CANVAS-ROLL-53X72,0.0,shopify,deny,manual,413.39,0.00,true,false,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/parallelogram_illusion_no1_no_frame-36x48_8df2c4e9-a1df-469f-86bb-fd8f2b9a9a25.png?v=1750716637,2,"parallelogram-illusion-no1 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/parallelogram_illusion_no1_no_frame-53x72_8d6bd394-456d-4a97-b54b-3a0796f821d8.png?v=1750716637,lb,,,
